# id node_number1 node_number2 value
1154 14612 14587 8.36
1155 14612 14588 2.74
1156 14612 14589 1.35
1157 14612 14590 2.6
1158 14612 14591 3.78
1159 14612 14592 12.9
1160 14612 14593 8.03
1161 14612 14594 27.51
1162 14612 14595 25.09
1163 14612 14596 30.61
1164 14612 14597 5.94
1165 14612 14598 10.54
1166 14612 14599 33.36
1167 14612 14600 14.55
1168 14612 14601 3.88
1169 14612 14602 3.73
1170 14612 14603 6.57
1171 14612 14604 1.54
1172 14612 14605 2.54
1173 14612 14606 2.6
1174 14612 14607 3.54
1175 14612 14608 5.49
1176 14612 14609 7.96
1177 14612 14610 9.13
1178 14612 14611 24.43
1179 14612 14613 10.77
1180 14612 14614 13.24
1181 14612 14616 1.57
1182 14612 14617 7.71
1183 14612 14618 5.74
1184 14612 14619 4.58
1185 14613 14581 5.44
1186 14613 14582 1.91
1187 14613 14583 6.43
1188 14613 14584 6.24
1189 14613 14585 6.09
1190 14613 14586 10.51
1191 14613 14587 6.95
1192 14613 14588 2.5
1193 14613 14589 0.96
1194 14613 14590 3.1
1195 14613 14591 3.06
1196 14613 14592 11.52
1197 14613 14593 7.65
1198 14613 14594 26.74
1199 14613 14595 22.66
1200 14613 14596 30.32
1201 14613 14597 6.48
1202 14613 14598 11.2
1203 14613 14599 33.26
1204 14613 14600 13.65
1205 14613 14601 4.52
1206 14613 14602 3.14
1207 14613 14603 7.84
1208 14613 14604 1.11
1209 14613 14605 2.72
1210 14613 14606 1.85
1211 14613 14607 3.77
1212 14613 14608 3.82
1213 14613 14609 6.77
1214 14613 14610 8.75
1215 14613 14611 21.35
1216 14613 14612 13.67
1217 14613 14614 11.06
1218 14613 14616 1.8
1219 14613 14617 5.69
1220 14613 14618 7.27
1221 14613 14619 3.02
1222 14614 14581 6.23
1223 14614 14582 1.51
1224 14614 14583 7.09
1225 14614 14584 4.87
1226 14614 14585 6.83
1227 14614 14586 6.6
1228 14614 14587 7.65
1229 14614 14588 1.67
1230 14614 14589 0.92
1231 14614 14590 2.05
1232 14614 14591 3.26
1233 14614 14592 10.43
1234 14614 14593 7.41
1235 14614 14594 21.96
1236 14614 14595 20.4
1237 14614 14596 25.91
1238 14614 14597 5.15
1239 14614 14598 11.04
1240 14614 14599 27.52
1241 14614 14600 10.82
1242 14614 14601 3.47
1243 14614 14602 2.96
1244 14614 14603 6.07
1245 14614 14604 1.06
1246 14614 14605 1.91
1247 14614 14606 1.72
1248 14614 14607 2.19
1249 14614 14608 3.47
1250 14614 14609 5.48
1251 14614 14610 7.06
1252 14614 14611 18.49
1253 14614 14612 13.28
1254 14614 14613 8.76
1255 14614 14616 1.59
1256 14614 14617 6.92
1257 14614 14618 4.56
1258 14614 14619 3.3
1259 14616 14581 5.08
1260 14616 14582 1.21
1261 14616 14583 6.01
1262 14616 14584 4.01
1263 14616 14585 5.13
1264 14616 14586 8.5
1265 14616 14587 6.96
1266 14616 14588 1.6
1267 14616 14589 1.39
1268 14616 14590 2.53
1269 14616 14591 3.14
1270 14616 14592 2.04
1271 14616 14593 2.03
1272 14616 14594 3.72
1273 14616 14595 4.65
1274 14616 14596 3.24
1275 14616 14597 0.99
1276 14616 14598 1.52
1277 14616 14599 0.32
1278 14616 14600 1.95
1279 14616 14601 3.32
1280 14616 14602 2.18
1281 14616 14603 4.99
1282 14616 14604 1.45
1283 14616 14605 1.14
1284 14616 14606 2.07
1285 14616 14607 3.89
1286 14616 14608 5.33
1287 14616 14609 1.44
1288 14616 14610 1.32
1289 14616 14611 3.13
1290 14616 14612 2.15
1291 14616 14613 2.39
1292 14616 14614 2.16
1293 14616 14617 16.95
1294 14616 14618 15.46
1295 14616 14619 9.02
1296 14617 14581 9.21
1297 14617 14582 3.37
1298 14617 14583 10.84
1299 14617 14584 9.72
1300 14617 14585 9.11
1301 14617 14586 17.68
1302 14617 14587 11.15
1303 14617 14588 5.27
1304 14617 14589 2.47
1305 14617 14590 5.23
1306 14617 14591 4.69
1307 14617 14592 6.51
1308 14617 14593 4.76
1309 14617 14594 9.64
1310 14617 14595 9.01
1311 14617 14596 10.21
1312 14617 14597 2.45
1313 14617 14598 5.34
1314 14617 14599 8.38
1315 14617 14600 5.09
1316 14617 14601 8.76
1317 14617 14602 5.81
1318 14617 14603 14.33
1319 14617 14604 2.32
1320 14617 14605 4.08
1321 14617 14606 3.37
1322 14617 14607 8.47
1323 14617 14608 9.14
1324 14617 14609 2.67
1325 14617 14610 2.88
1326 14617 14611 8.53
1327 14617 14612 7.89
1328 14617 14613 5.79
1329 14617 14614 7.06
1330 14617 14616 12.52
1331 14617 14618 40.07
1332 14617 14619 31.05
1333 14618 14581 7.51
1334 14618 14582 1.98
1335 14618 14583 9.62
1336 14618 14584 4.49
1337 14618 14585 7.02
1338 14618 14586 10.82
1339 14618 14587 9.94
1340 14618 14588 3.45
1341 14618 14589 2.35
1342 14618 14590 3.31
1343 14618 14591 4.41
1344 14618 14592 5.32
1345 14618 14593 4.05
1346 14618 14594 7.83
1347 14618 14595 7.31
1348 14618 14596 7.88
1349 14618 14597 2.2
1350 14618 14598 4.59
1351 14618 14599 6.94
1352 14618 14600 4.47
1353 14618 14601 6
1354 14618 14602 5.15
1355 14618 14603 9.12
1356 14618 14604 2.28
1357 14618 14605 3.54
1358 14618 14606 3.82
1359 14618 14607 5.41
1360 14618 14608 9.9
1361 14618 14609 2.92
1362 14618 14610 3.32
1363 14618 14611 9.58
1364 14618 14612 7.94
1365 14618 14613 5.67
1366 14618 14614 6.27
1367 14618 14616 11.31
1368 14618 14617 40.56
1369 14618 14619 17.2
1370 14619 14581 2.87
1371 14619 14582 1.16
1372 14619 14583 4
1373 14619 14584 2.48
1374 14619 14585 2.69
1375 14619 14586 6.76
1376 14619 14587 4.02
1377 14619 14588 2.15
1378 14619 14589 1.06
1379 14619 14590 2.12
1380 14619 14591 1.87
1381 14619 14592 2.92
1382 14619 14593 2.26
1383 14619 14594 4.45
1384 14619 14595 4.05
1385 14619 14596 4.31
1386 14619 14597 1.25
1387 14619 14598 2.61
1388 14619 14599 4.04
1389 14619 14600 2.59
1390 14619 14601 3.7
1391 14619 14602 2.28
1392 14619 14603 5.53
1393 14619 14604 0.96
1394 14619 14605 2.15
1395 14619 14606 1.67
1396 14619 14607 3.44
1397 14619 14608 4.33
1398 14619 14609 1.58
1399 14619 14610 2.01
1400 14619 14611 5.55
1401 14619 14612 4.73
1402 14619 14613 3.11
1403 14619 14614 3.4
1404 14619 14616 6.66
1405 14619 14617 31.34
1406 14619 14618 17.17
