# id node_number1 node_number2 value
2052 14602 14595 1.971
2053 14602 14596 0.792
2054 14602 14597 1.218
2055 14602 14598 1.173
2056 14602 14599 1.206
2057 14602 14600 2.19
2058 14602 14601 0.681
2059 14602 14603 1.26
2060 14602 14604 2.907
2061 14602 14605 8.13
2062 14602 14606 10.854
2063 14602 14607 5.886
2064 14602 14608 1.74
2065 14602 14609 14.082
2066 14602 14610 6.465
2067 14602 14611 9.336
2068 14602 14612 2.382
2069 14602 14613 1.269
2070 14602 14614 1.845
2071 14602 14615 0.822
2072 14602 14616 0.672
2073 14602 14617 2.682
2074 14602 14618 0.696
2075 14602 14619 2.391
2076 14602 14620 2.175
2077 14602 14621 1.641
2078 14602 14622 2.82
2079 14602 14623 1.926
2080 14602 14624 0.42
2081 14602 14625 0.318
2082 14602 14626 0.537
2083 14602 14627 0.519
2084 14602 14628 0.708
2085 14602 14629 0.963
2086 14602 14630 0.42
2087 14602 14631 1.194
2088 14602 14632 0.804
2089 14602 14633 0.321
2090 14602 14634 0.48
2091 14602 14635 0.054
2092 14602 14636 0.084
2093 14602 14637 2.052
2094 14602 14638 1.209
2095 14602 14639 2.796
2096 14602 14640 0.681
2097 14602 14641 0.618
2098 14602 14642 1.02
2099 14602 14643 1.635
2100 14602 14644 2.055
2101 14602 14645 1.467
2102 14602 14646 1.308
2103 14602 14647 3.135
2104 14602 14648 1.473
2105 14602 14649 1.731
2106 14602 14650 1.422
2107 14602 14652 0.024
2108 14602 14653 3.033
2109 14602 14654 2.523
2110 14602 14655 1.041
2111 14602 14656 0.831
2112 14602 14657 0.624
2113 14602 14658 0.978
2114 14602 14659 0.66
2115 14602 14660 1.434
2116 14602 14661 0.147
2117 14602 14662 0.039
2118 14602 14663 0.711
2119 14602 14664 0.357
2120 14602 14665 0.102
2121 14602 14666 0.063
2122 14602 14667 1.071
2123 14602 14668 0.981
2124 14602 14669 0.147
2125 14602 14670 0.039
2126 14602 14671 2.721
2127 14602 14672 3.066
2128 14602 14673 2.325
2129 14602 14674 0.099
2130 14602 14675 0.066
2131 14602 14676 1.548
2132 14602 14677 0.117
2133 14602 14678 0.048
2134 14603 14581 1.47
2135 14603 14582 0.606
2136 14603 14583 0.906
2137 14603 14584 1.887
2138 14603 14585 4.314
2139 14603 14586 3.18
2140 14603 14587 1.875
2141 14603 14588 1.551
2142 14603 14589 0.615
2143 14603 14590 3.666
2144 14603 14591 7.164
2145 14603 14592 0.63
2146 14603 14593 0.759
2147 14603 14594 2.241
2148 14603 14595 2.61
2149 14603 14596 1.248
2150 14603 14597 1.917
2151 14603 14598 1.572
2152 14603 14599 2.166
2153 14603 14600 4.26
2154 14603 14601 1.458
2155 14603 14602 1.326
2156 14603 14604 7.539
2157 14603 14605 16.833
2158 14603 14606 19.272
2159 14603 14607 7.698
2160 14603 14608 2.715
2161 14603 14609 25.536
2162 14603 14610 12.885
2163 14603 14611 15.6
2164 14603 14612 5.631
2165 14603 14613 2.643
2166 14603 14614 3.651
2167 14603 14615 1.842
2168 14603 14616 1.401
2169 14603 14617 5.115
2170 14603 14618 1.431
2171 14603 14619 5.013
2172 14603 14620 4.527
2173 14603 14621 3.609
2174 14603 14622 6.987
2175 14603 14623 4.422
2176 14603 14624 1.164
2177 14603 14625 0.825
2178 14603 14626 1.506
2179 14603 14627 1.413
2180 14603 14628 2.319
2181 14603 14629 2.322
2182 14603 14630 2.487
2183 14603 14631 3.249
2184 14603 14632 2.853
2185 14603 14633 0.837
2186 14603 14634 1.719
2187 14603 14635 0.219
2188 14603 14636 1.098
2189 14603 14637 4.095
2190 14603 14638 2.262
2191 14603 14639 5.739
2192 14603 14640 1.356
2193 14603 14641 1.305
2194 14603 14642 1.983
2195 14603 14643 3.666
2196 14603 14644 4.422
2197 14603 14645 2.556
2198 14603 14646 3.105
2199 14603 14647 5.961
2200 14603 14648 4.545
2201 14603 14649 3.714
2202 14603 14650 3.897
2203 14603 14651 0.024
2204 14603 14652 0.078
2205 14603 14653 7.524
2206 14603 14654 4.986
2207 14603 14655 2.964
2208 14603 14656 2.073
2209 14603 14657 2.097
2210 14603 14658 2.484
2211 14603 14659 2.274
2212 14603 14660 4.128
2213 14603 14661 1.887
2214 14603 14662 0.855
2215 14603 14663 2.46
2216 14603 14664 1.554
2217 14603 14665 2.031
2218 14603 14666 1.164
2219 14603 14667 3.189
2220 14603 14668 3.885
2221 14603 14669 1.569
2222 14603 14670 1.023
2223 14603 14671 6.177
2224 14603 14672 6.675
2225 14603 14673 6.726
2226 14603 14674 0.315
2227 14603 14675 0.213
2228 14603 14676 3.858
2229 14603 14677 0.927
2230 14603 14678 1.476
2231 14604 14581 3.063
2232 14604 14582 0.894
2233 14604 14583 1.644
2234 14604 14584 2.658
2235 14604 14585 6.252
2236 14604 14586 4.167
2237 14604 14587 2.28
2238 14604 14588 1.914
2239 14604 14589 0.816
2240 14604 14590 4.08
2241 14604 14591 7.95
2242 14604 14592 1.335
2243 14604 14593 1.707
2244 14604 14594 3.93
2245 14604 14595 4.575
2246 14604 14596 1.836
2247 14604 14597 2.754
2248 14604 14598 3.198
2249 14604 14599 3.669
2250 14604 14600 5.394
2251 14604 14601 2.034
2252 14604 14602 3.273
2253 14604 14603 7.74
2254 14604 14605 23.112
2255 14604 14606 29.202
2256 14604 14607 17.997
2257 14604 14608 6.078
2258 14604 14609 42.123
2259 14604 14610 18.231
2260 14604 14611 27.45
2261 14604 14612 8.001
2262 14604 14613 3.369
2263 14604 14614 4.893
2264 14604 14615 2.226
2265 14604 14616 1.725
2266 14604 14617 3.567
2267 14604 14618 1.059
2268 14604 14619 3.405
2269 14604 14620 2.163
2270 14604 14621 1.326
2271 14604 14622 4.443
2272 14604 14623 2.226
2273 14604 14624 0.714
2274 14604 14625 0.498
2275 14604 14626 0.696
2276 14604 14627 0.357
2277 14604 14628 1.149
2278 14604 14629 1.626
2279 14604 14630 0.117
2280 14604 14631 1.098
2281 14604 14632 0.405
2282 14604 14633 0.561
2283 14604 14634 0.849
2284 14604 14635 0.096
2285 14604 14636 0.057
2286 14604 14637 4.341
2287 14604 14638 2.34
2288 14604 14639 5.082
2289 14604 14640 1.215
2290 14604 14641 1.386
2291 14604 14642 2.04
2292 14604 14643 2.775
2293 14604 14644 3.495
2294 14604 14645 2.778
2295 14604 14646 2.964
2296 14604 14647 5.814
2297 14604 14648 3.033
2298 14604 14649 3.042
2299 14604 14650 2.556
2300 14604 14651 0.006
2301 14604 14652 0.084
2302 14604 14653 6.888
2303 14604 14654 5.622
2304 14604 14655 2.565
2305 14604 14656 1.914
2306 14604 14657 1.428
2307 14604 14658 1.932
2308 14604 14659 1.596
2309 14604 14660 3.258
2310 14604 14661 0.405
2311 14604 14662 0.099
2312 14604 14663 2.193
2313 14604 14664 1.035
2314 14604 14665 0.576
2315 14604 14666 0.156
2316 14604 14667 3.378
2317 14604 14668 3.15
2318 14604 14669 0.822
2319 14604 14670 0.102
2320 14604 14671 8.067
2321 14604 14672 7.401
2322 14604 14673 6.507
2323 14604 14674 0.438
2324 14604 14675 0.255
2325 14604 14676 4.176
2326 14604 14677 0.924
2327 14604 14678 0.957
2328 14605 14581 2.391
2329 14605 14582 1.569
2330 14605 14583 3.177
2331 14605 14584 3.246
2332 14605 14585 5.718
2333 14605 14586 4.059
2334 14605 14587 2.109
2335 14605 14588 1.896
2336 14605 14589 0.999
2337 14605 14590 3.924
2338 14605 14591 7.41
2339 14605 14592 1.611
2340 14605 14593 1.641
2341 14605 14594 3.747
2342 14605 14595 4.062
2343 14605 14596 1.74
2344 14605 14597 2.394
2345 14605 14598 3.51
2346 14605 14599 5.175
2347 14605 14600 5.409
2348 14605 14601 3.39
2349 14605 14602 9.027
2350 14605 14603 19.479
2351 14605 14604 25.56
2352 14605 14606 37.932
2353 14605 14607 26.085
2354 14605 14608 10.581
2355 14605 14609 32.889
2356 14605 14610 16.767
2357 14605 14611 22.512
2358 14605 14612 10.95
2359 14605 14613 2.901
2360 14605 14614 3.852
2361 14605 14615 2.547
2362 14605 14616 1.827
2363 14605 14617 3.522
2364 14605 14618 1.14
2365 14605 14619 3.387
2366 14605 14620 2.85
2367 14605 14621 1.971
2368 14605 14622 4.299
2369 14605 14623 2.46
2370 14605 14624 0.768
2371 14605 14625 0.471
2372 14605 14626 0.774
2373 14605 14627 0.522
2374 14605 14628 1.23
2375 14605 14629 1.245
2376 14605 14630 0.099
2377 14605 14631 1.197
2378 14605 14632 0.906
2379 14605 14633 0.411
2380 14605 14634 0.837
2381 14605 14635 0.228
2382 14605 14636 0.051
2383 14605 14637 3.981
2384 14605 14638 2.127
2385 14605 14639 5.178
2386 14605 14640 1.062
2387 14605 14641 1.434
2388 14605 14642 1.716
2389 14605 14643 2.73
2390 14605 14644 3.108
2391 14605 14645 2.274
2392 14605 14646 2.769
2393 14605 14647 4.98
2394 14605 14648 2.802
2395 14605 14649 2.457
2396 14605 14650 2.472
2397 14605 14651 0.027
2398 14605 14652 0.201
2399 14605 14653 6.501
2400 14605 14654 4.158
2401 14605 14655 2.292
2402 14605 14656 1.443
2403 14605 14657 1.26
2404 14605 14658 1.41
2405 14605 14659 1.443
2406 14605 14660 2.139
2407 14605 14661 0.18
2408 14605 14662 0.072
2409 14605 14663 1.632
2410 14605 14664 0.6
2411 14605 14665 0.111
2412 14605 14666 0.129
2413 14605 14667 2.364
2414 14605 14668 2.067
2415 14605 14669 0.318
2416 14605 14670 0.087
2417 14605 14671 6.045
2418 14605 14672 5.862
2419 14605 14673 4.782
2420 14605 14674 0.735
2421 14605 14675 0.309
2422 14605 14676 3.288
2423 14605 14677 0.564
2424 14605 14678 0.198
2425 14606 14581 2.07
2426 14606 14582 1.263
2427 14606 14583 2.73
2428 14606 14584 1.899
2429 14606 14585 3.279
2430 14606 14586 2.625
2431 14606 14587 1.413
2432 14606 14588 0.927
2433 14606 14589 0.693
2434 14606 14590 2.349
2435 14606 14591 4.83
2436 14606 14592 1.215
2437 14606 14593 1.203
2438 14606 14594 2.691
2439 14606 14595 2.448
2440 14606 14596 1.158
2441 14606 14597 1.662
2442 14606 14598 2.838
2443 14606 14599 5.439
2444 14606 14600 4.299
2445 14606 14601 3.99
2446 14606 14602 13.02
2447 14606 14603 21.861
2448 14606 14604 34.137
2449 14606 14605 40.518
2450 14606 14607 21.273
2451 14606 14608 7.686
2452 14606 14609 38.232
2453 14606 14610 8.667
2454 14606 14611 16.95
2455 14606 14612 11.43
2456 14606 14613 2.397
2457 14606 14614 3.201
2458 14606 14615 2.634
2459 14606 14616 1.947
2460 14606 14617 2.52
2461 14606 14618 0.645
2462 14606 14619 2.682
2463 14606 14620 1.311
2464 14606 14621 1.56
2465 14606 14622 2.829
2466 14606 14623 2.184
2467 14606 14624 0.6
2468 14606 14625 0.501
2469 14606 14626 0.612
2470 14606 14627 0.681
2471 14606 14628 1.437
2472 14606 14629 1.272
2473 14606 14630 1.254
2474 14606 14631 1.611
2475 14606 14632 1.554
2476 14606 14633 0.57
2477 14606 14634 1.239
2478 14606 14635 0.765
2479 14606 14636 0.642
2480 14606 14637 2.55
2481 14606 14638 1.827
2482 14606 14639 3.21
2483 14606 14640 0.891
2484 14606 14641 1.065
2485 14606 14642 1.518
2486 14606 14643 1.842
2487 14606 14644 3.048
2488 14606 14645 1.653
2489 14606 14646 2.391
2490 14606 14647 4.383
2491 14606 14648 3.306
2492 14606 14649 2.214
2493 14606 14650 2.649
2494 14606 14651 0.234
2495 14606 14652 0.414
2496 14606 14653 5.544
2497 14606 14654 4.371
2498 14606 14655 2.421
2499 14606 14656 1.932
2500 14606 14657 1.557
2501 14606 14658 1.941
2502 14606 14659 1.956
2503 14606 14660 3.942
2504 14606 14661 1.683
2505 14606 14662 0.9
2506 14606 14663 2.718
2507 14606 14664 1.422
2508 14606 14665 2.175
2509 14606 14666 1.503
2510 14606 14667 3.513
2511 14606 14668 4.224
2512 14606 14669 1.866
2513 14606 14670 1.47
2514 14606 14671 6.042
2515 14606 14672 5.283
2516 14606 14673 6.282
2517 14606 14674 1.5
2518 14606 14675 0.594
2519 14606 14676 3.678
2520 14606 14677 1.803
2521 14606 14678 2.097
2522 14607 14581 2.214
2523 14607 14582 0.993
2524 14607 14583 1.881
2525 14607 14584 2.13
2526 14607 14585 4.602
2527 14607 14586 3.33
2528 14607 14587 1.89
2529 14607 14588 1.416
2530 14607 14589 0.714
2531 14607 14590 3.396
2532 14607 14591 6.813
2533 14607 14592 1.125
2534 14607 14593 1.29
2535 14607 14594 3.297
2536 14607 14595 3.384
2537 14607 14596 1.482
2538 14607 14597 2.217
2539 14607 14598 2.283
2540 14607 14599 3.735
2541 14607 14600 4.848
2542 14607 14601 2.748
2543 14607 14602 6.51
2544 14607 14603 8.766
2545 14607 14604 19.584
2546 14607 14605 25.236
2547 14607 14606 19.626
2548 14607 14608 4.929
2549 14607 14609 32.556
2550 14607 14610 13.137
2551 14607 14611 17.88
2552 14607 14612 9.429
2553 14607 14613 2.895
2554 14607 14614 4.029
2555 14607 14615 2.4
2556 14607 14616 1.836
2557 14607 14617 3.804
2558 14607 14618 1.209
2559 14607 14619 3.915
2560 14607 14620 3.102
2561 14607 14621 2.523
2562 14607 14622 5.577
2563 14607 14623 3.123
2564 14607 14624 1.017
2565 14607 14625 0.675
2566 14607 14626 1.17
2567 14607 14627 1.047
2568 14607 14628 1.815
2569 14607 14629 2.1
2570 14607 14630 1.725
2571 14607 14631 2.814
2572 14607 14632 2.1
2573 14607 14633 0.834
2574 14607 14634 1.431
2575 14607 14635 0.48
2576 14607 14636 0.876
2577 14607 14637 4.092
2578 14607 14638 2.16
2579 14607 14639 5.448
2580 14607 14640 1.182
2581 14607 14641 1.44
2582 14607 14642 1.863
2583 14607 14643 3.327
2584 14607 14644 3.963
2585 14607 14645 2.565
2586 14607 14646 2.856
2587 14607 14647 6.273
2588 14607 14648 4.026
2589 14607 14649 3.57
2590 14607 14650 3.399
2591 14607 14651 0.111
2592 14607 14652 0.225
2593 14607 14653 7.353
2594 14607 14654 5.442
2595 14607 14655 3.006
2596 14607 14656 2.283
2597 14607 14657 2.028
2598 14607 14658 2.532
2599 14607 14659 2.307
2600 14607 14660 4.596
2601 14607 14661 1.956
2602 14607 14662 0.96
2603 14607 14663 3.078
2604 14607 14664 1.566
2605 14607 14665 2.556
2606 14607 14666 1.479
2607 14607 14667 4.14
2608 14607 14668 4.242
2609 14607 14669 2.106
2610 14607 14670 1.275
2611 14607 14671 7.599
2612 14607 14672 6.366
2613 14607 14673 8.052
2614 14607 14674 0.774
2615 14607 14675 0.426
2616 14607 14676 4.068
2617 14607 14677 1.551
2618 14607 14678 1.878
2619 14608 14581 0.768
2620 14608 14582 0.312
2621 14608 14583 0.609
2622 14608 14584 0.675
2623 14608 14585 1.659
2624 14608 14586 1.182
2625 14608 14587 0.732
2626 14608 14588 0.471
2627 14608 14589 0.255
2628 14608 14590 1.233
2629 14608 14591 2.643
2630 14608 14592 0.399
2631 14608 14593 0.45
2632 14608 14594 1.041
2633 14608 14595 1.245
2634 14608 14596 0.528
2635 14608 14597 0.867
2636 14608 14598 0.648
2637 14608 14599 1.032
2638 14608 14600 1.734
2639 14608 14601 0.969
2640 14608 14602 2.049
2641 14608 14603 2.994
2642 14608 14604 6.696
2643 14608 14605 10.557
2644 14608 14606 6.951
2645 14608 14607 5.01
2646 14608 14609 14.715
2647 14608 14610 3.216
2648 14608 14611 6.741
2649 14608 14612 2.571
2650 14608 14613 0.978
2651 14608 14614 1.656
2652 14608 14615 0.903
2653 14608 14616 0.729
2654 14608 14617 1.725
2655 14608 14618 0.447
2656 14608 14619 1.869
2657 14608 14620 1.182
2658 14608 14621 1.182
2659 14608 14622 2.256
2660 14608 14623 1.563
2661 14608 14624 0.42
2662 14608 14625 0.342
2663 14608 14626 0.51
2664 14608 14627 0.555
2665 14608 14628 1.053
2666 14608 14629 0.942
2667 14608 14630 1.116
2668 14608 14631 1.269
2669 14608 14632 1.227
2670 14608 14633 0.402
2671 14608 14634 0.87
2672 14608 14635 0.219
2673 14608 14636 0.567
2674 14608 14637 1.419
2675 14608 14638 0.933
2676 14608 14639 1.917
2677 14608 14640 0.534
2678 14608 14641 0.504
2679 14608 14642 0.828
2680 14608 14643 1.236
2681 14608 14644 1.839
2682 14608 14645 0.975
2683 14608 14646 1.335
2684 14608 14647 2.406
2685 14608 14648 2.121
2686 14608 14649 1.494
2687 14608 14650 1.692
2688 14608 14651 0.048
2689 14608 14652 0.096
2690 14608 14653 2.658
2691 14608 14654 2.682
2692 14608 14655 1.149
2693 14608 14656 1.191
2694 14608 14657 0.846
2695 14608 14658 1.545
2696 14608 14659 1.002
2697 14608 14660 2.826
2698 14608 14661 0.948
2699 14608 14662 0.723
2700 14608 14663 1.704
2701 14608 14664 0.765
2702 14608 14665 1.473
2703 14608 14666 0.912
2704 14608 14667 2.091
2705 14608 14668 2.079
2706 14608 14669 1.164
2707 14608 14670 0.714
2708 14608 14671 3.324
2709 14608 14672 2.544
2710 14608 14673 3.846
2711 14608 14674 0.297
2712 14608 14675 0.18
2713 14608 14676 1.647
2714 14608 14677 0.759
2715 14608 14678 0.909
2716 14609 14581 1.485
2717 14609 14582 1.215
2718 14609 14583 2.562
2719 14609 14584 1.155
2720 14609 14585 2.16
2721 14609 14586 1.968
2722 14609 14587 1.137
2723 14609 14588 0.417
2724 14609 14589 0.471
2725 14609 14590 1.497
2726 14609 14591 3.66
2727 14609 14592 1.188
2728 14609 14593 1.065
2729 14609 14594 2.373
2730 14609 14595 1.701
2731 14609 14596 0.921
2732 14609 14597 1.371
2733 14609 14598 3.231
2734 14609 14599 7.62
2735 14609 14600 4.413
2736 14609 14601 6.015
2737 14609 14602 15.813
2738 14609 14603 30.645
2739 14609 14604 48.834
2740 14609 14605 37.503
2741 14609 14606 41.535
2742 14609 14607 37.719
2743 14609 14608 16.05
2744 14609 14610 12.186
2745 14609 14611 13.854
2746 14609 14612 12.603
2747 14609 14613 2.124
2748 14609 14614 2.547
2749 14609 14615 3.591
2750 14609 14616 2.73
2751 14609 14617 1.083
2752 14609 14618 0.618
2753 14609 14619 1.41
2754 14609 14620 0.936
2755 14609 14621 0.693
2756 14609 14622 3.432
2757 14609 14623 1.209
2758 14609 14624 0.984
2759 14609 14625 0.408
2760 14609 14626 0.903
2761 14609 14627 0.51
2762 14609 14628 1.911
2763 14609 14629 2.094
2764 14609 14630 2.013
2765 14609 14631 2.751
2766 14609 14632 2.097
2767 14609 14633 1.155
2768 14609 14634 1.863
2769 14609 14635 2.352
2770 14609 14636 1.284
2771 14609 14637 2.796
2772 14609 14638 1.152
2773 14609 14639 3.501
2774 14609 14640 0.459
2775 14609 14641 1.425
2776 14609 14642 0.888
2777 14609 14643 2.232
2778 14609 14644 1.998
2779 14609 14645 1.89
2780 14609 14646 2.046
2781 14609 14647 5.787
2782 14609 14648 3.78
2783 14609 14649 3.15
2784 14609 14650 2.7
2785 14609 14651 0.93
2786 14609 14652 0.834
2787 14609 14653 7.791
2788 14609 14654 3.867
2789 14609 14655 3.99
2790 14609 14656 2.076
2791 14609 14657 3.045
2792 14609 14658 2.475
2793 14609 14659 4.08
2794 14609 14660 5.607
2795 14609 14661 5.181
2796 14609 14662 2.184
2797 14609 14663 4.668
2798 14609 14664 3.042
2799 14609 14665 4.716
2800 14609 14666 4.587
2801 14609 14667 4.845
2802 14609 14668 9.168
2803 14609 14669 3.717
2804 14609 14670 4.269
2805 14609 14671 4.83
2806 14609 14672 5.949
2807 14609 14673 7.719
2808 14609 14674 3.417
2809 14609 14675 1.248
2810 14609 14676 5.157
2811 14609 14677 4.878
2812 14609 14678 5.223
2813 14610 14581 0.687
2814 14610 14582 0.657
2815 14610 14583 1.458
2816 14610 14584 0.669
2817 14610 14585 0.777
2818 14610 14586 0.774
2819 14610 14587 0.405
2820 14610 14588 0.189
2821 14610 14589 0.3
2822 14610 14590 0.558
2823 14610 14591 1.296
2824 14610 14592 0.522
2825 14610 14593 0.426
2826 14610 14594 0.861
2827 14610 14595 0.573
2828 14610 14596 0.324
2829 14610 14597 0.441
2830 14610 14598 0.99
2831 14610 14599 2.067
2832 14610 14600 1.62
2833 14610 14601 2.466
2834 14610 14602 7.809
2835 14610 14603 14.859
2836 14610 14604 21.918
2837 14610 14605 19.584
2838 14610 14606 9.933
2839 14610 14607 15.255
2840 14610 14608 3.81
2841 14610 14609 12.606
2842 14610 14611 5.811
2843 14610 14612 3.894
2844 14610 14613 0.513
2845 14610 14614 0.63
2846 14610 14615 1.38
2847 14610 14616 0.993
2848 14610 14617 0.807
2849 14610 14618 0.141
2850 14610 14619 0.981
2851 14610 14620 0.234
2852 14610 14621 0.597
2853 14610 14622 0.495
2854 14610 14623 0.765
2855 14610 14624 0.225
2856 14610 14625 0.216
2857 14610 14626 0.129
2858 14610 14627 0.294
2859 14610 14628 0.792
2860 14610 14629 0.3
2861 14610 14630 0.843
2862 14610 14631 0.456
2863 14610 14632 0.924
2864 14610 14633 0.177
2865 14610 14634 0.687
2866 14610 14635 0.852
2867 14610 14636 0.462
2868 14610 14637 0.468
2869 14610 14638 0.648
2870 14610 14639 0.684
2871 14610 14640 0.264
2872 14610 14641 0.357
2873 14610 14642 0.474
2874 14610 14643 0.282
2875 14610 14644 1.071
2876 14610 14645 0.33
2877 14610 14646 0.852
2878 14610 14647 1.281
2879 14610 14648 1.488
2880 14610 14649 0.525
2881 14610 14650 1.149
2882 14610 14651 0.306
2883 14610 14652 0.363
2884 14610 14653 1.029
2885 14610 14654 2.001
2886 14610 14655 0.489
2887 14610 14656 1.014
2888 14610 14657 0.336
2889 14610 14658 1.2
2890 14610 14659 0.501
2891 14610 14660 2.499
2892 14610 14661 0.489
2893 14610 14662 0.771
2894 14610 14663 1.146
2895 14610 14664 0.543
2896 14610 14665 0.891
2897 14610 14666 0.678
2898 14610 14667 1.125
2899 14610 14668 1.797
2900 14610 14669 0.708
2901 14610 14670 0.708
2902 14610 14671 1.794
2903 14610 14672 1.392
2904 14610 14673 1.851
2905 14610 14674 1.095
2906 14610 14675 0.423
2907 14610 14676 1.191
2908 14610 14677 1.23
2909 14610 14678 0.831
2910 14611 14581 1.029
2911 14611 14582 0.852
2912 14611 14583 1.833
2913 14611 14584 0.936
2914 14611 14585 1.533
2915 14611 14586 1.245
2916 14611 14587 0.723
2917 14611 14588 0.33
2918 14611 14589 0.357
2919 14611 14590 0.99
2920 14611 14591 2.388
2921 14611 14592 0.759
2922 14611 14593 0.669
2923 14611 14594 1.434
2924 14611 14595 1.155
2925 14611 14596 0.576
2926 14611 14597 0.849
2927 14611 14598 1.944
2928 14611 14599 3.774
2929 14611 14600 2.562
2930 14611 14601 3.333
2931 14611 14602 10.476
2932 14611 14603 18.699
2933 14611 14604 31.713
2934 14611 14605 25.512
2935 14611 14606 18.033
2936 14611 14607 20.619
2937 14611 14608 7.293
2938 14611 14609 13.71
2939 14611 14610 5.412
2940 14611 14612 7.227
2941 14611 14613 1.239
2942 14611 14614 1.713
2943 14611 14615 1.929
2944 14611 14616 1.443
2945 14611 14617 0.774
2946 14611 14618 0.405
2947 14611 14619 0.888
2948 14611 14620 0.744
2949 14611 14621 0.51
2950 14611 14622 1.908
2951 14611 14623 0.732
2952 14611 14624 0.504
2953 14611 14625 0.219
2954 14611 14626 0.453
2955 14611 14627 0.273
2956 14611 14628 0.837
2957 14611 14629 1.002
2958 14611 14630 0.813
2959 14611 14631 1.296
2960 14611 14632 0.918
2961 14611 14633 0.522
2962 14611 14634 0.762
2963 14611 14635 0.948
2964 14611 14636 0.483
2965 14611 14637 1.65
2966 14611 14638 0.723
2967 14611 14639 2.103
2968 14611 14640 0.288
2969 14611 14641 0.813
2970 14611 14642 0.531
2971 14611 14643 1.242
2972 14611 14644 1.17
2973 14611 14645 1.074
2974 14611 14646 1.056
2975 14611 14647 3.126
2976 14611 14648 1.74
2977 14611 14649 1.62
2978 14611 14650 1.329
2979 14611 14651 0.336
2980 14611 14652 0.408
2981 14611 14653 3.798
2982 14611 14654 2.097
2983 14611 14655 1.818
2984 14611 14656 1.062
2985 14611 14657 1.317
2986 14611 14658 1.176
2987 14611 14659 1.743
2988 14611 14660 2.517
2989 14611 14661 1.848
2990 14611 14662 0.786
2991 14611 14663 2.1
2992 14611 14664 1.17
2993 14611 14665 1.836
2994 14611 14666 1.446
2995 14611 14667 2.313
2996 14611 14668 3.648
2997 14611 14669 1.509
2998 14611 14670 1.392
2999 14611 14671 3.471
3000 14611 14672 3
3001 14611 14673 3.858
3002 14611 14674 1.59
3003 14611 14675 0.582
3004 14611 14676 2.373
3005 14611 14677 2.019
3006 14611 14678 1.908
3007 14612 14581 0.687
3008 14612 14582 0.33
3009 14612 14583 0.66
3010 14612 14584 0.504
3011 14612 14585 1.374
3012 14612 14586 1.071
3013 14612 14587 0.666
3014 14612 14588 0.309
3015 14612 14589 0.222
3016 14612 14590 1.026
3017 14612 14591 2.331
3018 14612 14592 0.399
3019 14612 14593 0.483
3020 14612 14594 1.146
3021 14612 14595 1.065
3022 14612 14596 0.501
3023 14612 14597 0.81
3024 14612 14598 1.083
3025 14612 14599 1.479
3026 14612 14600 1.923
3027 14612 14601 1.446
3028 14612 14602 2.838
3029 14612 14603 6.324
3030 14612 14604 9.126
3031 14612 14605 11.37
3032 14612 14606 10.797
3033 14612 14607 9.96
3034 14612 14608 2.712
3035 14612 14609 11.712
3036 14612 14610 3.318
3037 14612 14611 6.807
3038 14612 14613 0.837
3039 14612 14614 1.155
3040 14612 14615 1.11
3041 14612 14616 0.846
3042 14612 14617 1.368
3043 14612 14618 0.363
3044 14612 14619 1.719
3045 14612 14620 0.822
3046 14612 14621 1.065
3047 14612 14622 2.112
3048 14612 14623 1.524
3049 14612 14624 0.441
3050 14612 14625 0.402
3051 14612 14626 0.51
3052 14612 14627 0.618
3053 14612 14628 1.341
3054 14612 14629 1.131
3055 14612 14630 1.536
3056 14612 14631 1.608
3057 14612 14632 1.443
3058 14612 14633 0.552
3059 14612 14634 1.191
3060 14612 14635 0.48
3061 14612 14636 0.888
3062 14612 14637 1.344
3063 14612 14638 0.933
3064 14612 14639 1.758
3065 14612 14640 0.531
3066 14612 14641 0.531
3067 14612 14642 0.855
3068 14612 14643 1.203
3069 14612 14644 1.974
3070 14612 14645 0.969
3071 14612 14646 1.437
3072 14612 14647 2.61
3073 14612 14648 2.562
3074 14612 14649 1.644
3075 14612 14650 1.929
3076 14612 14651 0.15
3077 14612 14652 0.18
3078 14612 14653 2.886
3079 14612 14654 3.273
3080 14612 14655 1.395
3081 14612 14656 1.62
3082 14612 14657 1.092
3083 14612 14658 2.262
3084 14612 14659 1.371
3085 14612 14660 4.515
3086 14612 14661 1.698
3087 14612 14662 1.545
3088 14612 14663 2.487
3089 14612 14664 1.449
3090 14612 14665 2.778
3091 14612 14666 2.007
3092 14612 14667 2.781
3093 14612 14668 3.846
3094 14612 14669 2.091
3095 14612 14670 1.62
3096 14612 14671 2.985
3097 14612 14672 2.901
3098 14612 14673 4.776
3099 14612 14674 0.6
3100 14612 14675 0.306
3101 14612 14676 2.28
3102 14612 14677 1.566
3103 14612 14678 2.04
3104 14613 14581 2.748
3105 14613 14582 2.7
3106 14613 14583 5.502
3107 14613 14584 3.006
3108 14613 14585 4.437
3109 14613 14586 3.948
3110 14613 14587 2.301
3111 14613 14588 1.08
3112 14613 14589 1.251
3113 14613 14590 3.309
3114 14613 14591 8.256
3115 14613 14592 2.31
3116 14613 14593 2.01
3117 14613 14594 4.395
3118 14613 14595 3.285
3119 14613 14596 1.782
3120 14613 14597 2.607
3121 14613 14598 4.812
3122 14613 14599 8.814
3123 14613 14600 6.894
3124 14613 14601 7.836
3125 14613 14602 0.894
3126 14613 14603 1.677
3127 14613 14604 2.334
