# id node_number1 node_number2 value
33094 12137 12634 1.208
33442 12138 12101 2.288
33445 12138 12104 1.575
33446 12138 12105 1.113
33447 12138 12106 1.639
33448 12138 12107 1.445
33449 12138 12108 1.03
33450 12138 12109 1.953
33451 12138 12110 3.135
33452 12138 12111 2.618
33453 12138 12112 1.129
33454 12138 12113 1.165
33456 12138 12115 1.48
33457 12138 12116 1.027
33461 12138 12120 1.076
33467 12138 12126 10.23
33468 12138 12127 5.053
33469 12138 12128 4.624
33470 12138 12129 12.758
33471 12138 12130 9.527
33472 12138 12131 5.536
33473 12138 12132 1.285
33474 12138 12133 5.086
33475 12138 12134 10.268
33476 12138 12135 1.904
33477 12138 12136 8.087
33478 12138 12137 5.016
33479 12138 12139 4.951
33480 12138 12140 2.806
33481 12138 12141 5.281
33482 12138 12142 15.725
33484 12138 12144 1.98
33485 12138 12145 1.025
33486 12138 12146 4.343
33487 12138 12147 5.399
33488 12138 12148 3.176
33489 12138 12149 4.878
33490 12138 12150 1.242
33491 12138 12151 4.28
33492 12138 12152 3.288
33526 12138 12186 1.562
33527 12138 12187 2.504
33530 12138 12190 2.931
33531 12138 12191 1.304
33534 12138 12194 1.025
33535 12138 12195 1.511
33537 12138 12197 1.841
33538 12138 12198 1.626
33539 12138 12199 1.558
33544 12138 12204 1.475
33545 12138 12205 1.073
33546 12138 12206 1.214
33547 12138 12207 1.624
33548 12138 12208 2.798
33549 12138 12209 1.346
33550 12138 12210 4.904
33551 12138 12211 1.525
33560 12138 12220 1.262
33562 12138 12222 1.609
33579 12138 12239 1.776
33587 12138 12247 1.463
33592 12138 12252 1.035
33593 12138 12253 1.325
33594 12138 12254 1.512
33613 12138 12273 1.451
33615 12138 12275 1.59
33619 12138 12279 1.2
33620 12138 12280 1.84
33627 12138 12287 1.329
33632 12138 12292 1.173
33681 12138 12341 1.198
33721 12138 12381 2.667
33902 12138 12562 1.13
33904 12138 12564 2.562
33905 12138 12565 4.554
33906 12138 12566 1.46
33907 12138 12567 5.282
33908 12138 12568 1.866
33909 12138 12569 5.614
33910 12138 12570 2.49
33911 12138 12571 3.879
33912 12138 12572 2.348
33913 12138 12573 2.358
33914 12138 12574 2.622
33918 12138 12578 13.615
33922 12138 12582 1.468
33925 12138 12585 10.684
33926 12138 12586 3.811
33938 12138 12598 1.025
33941 12138 12601 1.178
33946 12138 12606 1.047
33952 12138 12612 1.017
33954 12138 12614 1.135
33955 12138 12615 2.194
33957 12138 12617 1.609
33959 12138 12619 1.858
33960 12138 12620 5.612
33961 12138 12621 2.594
33962 12138 12622 2.468
33963 12138 12623 3.47
33967 12138 12627 1.308
33974 12138 12634 1.178
34003 12138 12663 1.058
34208 12138 12868 1.977
34322 12139 12101 1.511
34325 12139 12104 1.036
34327 12139 12106 1.109
34328 12139 12107 1.03
34330 12139 12109 1.44
34331 12139 12110 2.096
34332 12139 12111 1.92
34336 12139 12115 1.195
34347 12139 12126 8.155
34348 12139 12127 2.61
34349 12139 12128 3.828
34350 12139 12129 7.31
34351 12139 12130 7.881
34352 12139 12131 3.535
34353 12139 12132 1.367
34354 12139 12133 3.154
34355 12139 12134 8.216
34357 12139 12136 5.214
34358 12139 12137 2.22
34359 12139 12138 5.019
34360 12139 12140 2.595
34361 12139 12141 2.755
34362 12139 12142 12.558
34364 12139 12144 1.314
34366 12139 12146 3.042
34367 12139 12147 2.6
34368 12139 12148 3.332
34369 12139 12149 2.67
34370 12139 12150 1.446
34371 12139 12151 1.982
34372 12139 12152 2.68
34377 12139 12157 1.121
34407 12139 12187 1.259
34410 12139 12190 1.733
34417 12139 12197 1.11
34418 12139 12198 1.204
34424 12139 12204 1.596
34426 12139 12206 1.264
34427 12139 12207 1.244
34428 12139 12208 2.058
34429 12139 12209 1.18
34430 12139 12210 4.252
34431 12139 12211 1.577
34439 12139 12219 1.04
34440 12139 12220 1.353
34442 12139 12222 1.423
34459 12139 12239 1.064
34495 12139 12275 1.028
34500 12139 12280 1.196
34600 12139 12380 2.152
34601 12139 12381 4.278
34602 12139 12382 1.427
34784 12139 12564 1.369
34785 12139 12565 2.591
34787 12139 12567 3.03
34788 12139 12568 1.163
34789 12139 12569 3.455
34790 12139 12570 1.528
34791 12139 12571 1.85
34793 12139 12573 1.004
34794 12139 12574 1.357
34798 12139 12578 2.532
34802 12139 12582 1.277
34840 12139 12620 2.362
34841 12139 12621 1.167
34854 12139 12634 1.19
35088 12139 12868 1.03
35202 12140 12101 1.478
35210 12140 12109 1.099
35211 12140 12110 1.619
35212 12140 12111 1.339
35227 12140 12126 4.076
35228 12140 12127 2.233
35229 12140 12128 1.823
35230 12140 12129 6
35231 12140 12130 4.018
35232 12140 12131 2.681
35234 12140 12133 2.561
35235 12140 12134 4.696
35236 12140 12135 1.001
35237 12140 12136 3.658
35238 12140 12137 2.067
35239 12140 12138 2.741
35240 12140 12139 2.578
35241 12140 12141 2.541
35242 12140 12142 6.796
35244 12140 12144 1.065
35246 12140 12146 2.079
35247 12140 12147 2.614
35248 12140 12148 1.671
35249 12140 12149 2.649
35251 12140 12151 2.088
35252 12140 12152 2.04
35287 12140 12187 1.2
35290 12140 12190 1.765
35297 12140 12197 1.353
35298 12140 12198 1.178
35299 12140 12199 1.093
35304 12140 12204 1.102
35307 12140 12207 1.777
35308 12140 12208 2.015
35309 12140 12209 1.201
35310 12140 12210 4.387
35311 12140 12211 1.518
35319 12140 12219 1.149
35320 12140 12220 1.887
35322 12140 12222 1.324
35323 12140 12223 2.8
35379 12140 12279 5.038
35403 12140 12303 1.33
35407 12140 12307 1.298
35480 12140 12380 1.312
35481 12140 12381 4.106
35665 12140 12565 1.943
35667 12140 12567 2.125
35669 12140 12569 2.448
35671 12140 12571 1.621
35673 12140 12573 1.041
35674 12140 12574 1.063
35678 12140 12578 5.807
35685 12140 12585 3.383
35686 12140 12586 1.118
35720 12140 12620 2.037
35723 12140 12623 1.436
36091 12141 12110 1.061
36092 12141 12111 1.216
36107 12141 12126 9.265
36108 12141 12127 2.363
36109 12141 12128 3.75
36110 12141 12129 4.033
36111 12141 12130 7.036
36112 12141 12131 3.343
36113 12141 12132 1.003
36114 12141 12133 2.514
36115 12141 12134 5.538
36117 12141 12136 4.992
36118 12141 12137 2.075
36119 12141 12138 5.555
36120 12141 12139 2.836
36121 12141 12140 2.658
36122 12141 12142 7.444
36126 12141 12146 1.811
36127 12141 12147 1.887
36128 12141 12148 2.649
36129 12141 12149 2.023
36131 12141 12151 1.645
36132 12141 12152 1.919
36544 12141 12564 1.482
36545 12141 12565 2.589
36546 12141 12566 1.029
36547 12141 12567 3.448
36548 12141 12568 1.087
36549 12141 12569 3.041
36550 12141 12570 1.919
36551 12141 12571 1.736
36554 12141 12574 1.008
36562 12141 12582 1.066
36594 12141 12614 1.841
36595 12141 12615 3.025
36597 12141 12617 1.278
36600 12141 12620 2.563
36601 12141 12621 1.592
36602 12141 12622 1.346
36614 12141 12634 1.23
36841 12141 12861 1.339
36843 12141 12863 1.393
36848 12141 12868 1.483
36962 12142 12101 1.819
36963 12142 12102 1.261
36964 12142 12103 1.009
36965 12142 12104 1.28
36966 12142 12105 1.019
36967 12142 12106 1.558
36968 12142 12107 1.529
36969 12142 12108 1.586
36970 12142 12109 2.781
36971 12142 12110 3.96
36972 12142 12111 3.767
36973 12142 12112 1.013
36974 12142 12113 1.186
36976 12142 12115 2.007
36977 12142 12116 1.427
36981 12142 12120 1.998
36987 12142 12126 27.601
36988 12142 12127 12.558
36989 12142 12128 11.492
36990 12142 12129 19.692
36991 12142 12130 17.919
36992 12142 12131 14.126
36993 12142 12132 3.153
36994 12142 12133 10.642
36995 12142 12134 15.001
36996 12142 12135 3.676
36997 12142 12136 14.674
36998 12142 12137 9.527
36999 12142 12138 15.545
37000 12142 12139 12.028
37001 12142 12140 6.877
37002 12142 12141 6.889
37004 12142 12144 1.615
37005 12142 12145 1.54
37006 12142 12146 5.291
37007 12142 12147 6.9
37008 12142 12148 7.777
37009 12142 12149 7.42
37010 12142 12150 2.096
37011 12142 12151 6.616
37012 12142 12152 7.78
37017 12142 12157 2.237
37046 12142 12186 1.221
37047 12142 12187 1.131
37050 12142 12190 2.278
37058 12142 12198 1.154
37059 12142 12199 1.009
37083 12142 12223 1.047
37093 12142 12233 1.122
37099 12142 12239 3.474
37101 12142 12241 1.084
37103 12142 12243 1.704
37104 12142 12244 1.253
37105 12142 12245 1.43
37107 12142 12247 2.503
37109 12142 12249 1.028
37110 12142 12250 1.816
37112 12142 12252 1.992
37113 12142 12253 2.325
37114 12142 12254 2.871
37115 12142 12255 1.812
37116 12142 12256 1.22
37121 12142 12261 1.215
37122 12142 12262 1.544
37123 12142 12263 1.039
37130 12142 12270 1.775
37133 12142 12273 2.959
37135 12142 12275 2.87
37136 12142 12276 1.395
37137 12142 12277 1.119
37138 12142 12278 1.269
37139 12142 12279 2.431
37140 12142 12280 3.73
37147 12142 12287 2.198
37152 12142 12292 2.136
37154 12142 12294 1.027
37156 12142 12296 1.43
37157 12142 12297 1.099
37158 12142 12298 1.748
37165 12142 12305 1.016
37182 12142 12322 1.019
37189 12142 12329 1.036
37201 12142 12341 2.33
37205 12142 12345 1.284
37213 12142 12353 1.279
37224 12142 12364 1.149
37261 12142 12401 1.139
37263 12142 12403 1.657
37275 12142 12415 1.008
37295 12142 12435 1.175
37313 12142 12453 1.07
37315 12142 12455 1.015
37327 12142 12467 1.112
37360 12142 12500 1.05
37363 12142 12503 1.401
37373 12142 12513 1.05
37409 12142 12549 1.159
37412 12142 12552 1.039
37422 12142 12562 2.131
37423 12142 12563 1.155
37424 12142 12564 4.138
37425 12142 12565 6.593
37426 12142 12566 2.912
37427 12142 12567 9.45
37428 12142 12568 3.932
37429 12142 12569 10.324
37430 12142 12570 5.812
37431 12142 12571 4.102
37432 12142 12572 1.686
37433 12142 12573 1.621
37434 12142 12574 2.477
37438 12142 12578 1.255
37442 12142 12582 2.908
37443 12142 12583 1.537
37444 12142 12584 1.178
37445 12142 12585 1.244
37446 12142 12586 1.236
37449 12142 12589 1.163
37450 12142 12590 1.404
37452 12142 12592 1.189
37453 12142 12593 1.085
37454 12142 12594 1.212
37457 12142 12597 1.467
37458 12142 12598 1.847
37459 12142 12599 1.301
37460 12142 12600 1.37
37461 12142 12601 2.116
37463 12142 12603 1.61
37465 12142 12605 1.004
37466 12142 12606 1.867
37467 12142 12607 1.15
37469 12142 12609 1.287
37474 12142 12614 3.751
37475 12142 12615 2.858
37477 12142 12617 2.908
37479 12142 12619 1.359
37480 12142 12620 6.533
37481 12142 12621 3.115
37482 12142 12622 2.499
37483 12142 12623 1.004
37485 12142 12625 1.277
37486 12142 12626 1.802
37487 12142 12627 2.613
37488 12142 12628 1.871
37489 12142 12629 1.918
37491 12142 12631 1.454
37493 12142 12633 2.367
37494 12142 12634 3.539
37497 12142 12637 1.277
37498 12142 12638 1.172
37502 12142 12642 1.227
37503 12142 12643 1.853
37504 12142 12644 1.302
37505 12142 12645 1.089
37506 12142 12646 1.135
37507 12142 12647 1.268
37508 12142 12648 1.312
37509 12142 12649 1.135
37520 12142 12660 2.196
37522 12142 12662 1.748
37523 12142 12663 3.058
37524 12142 12664 2.141
37525 12142 12665 2.074
37526 12142 12666 1.743
37542 12142 12682 1.799
37721 12142 12861 3.069
37722 12142 12862 1.816
37723 12142 12863 3.355
37724 12142 12864 1.006
37725 12142 12865 1.031
37726 12142 12866 1.922
37727 12142 12867 1.445
37728 12142 12868 5.447
37730 12142 12870 2.161
37731 12142 12871 1.448
37739 12142 12879 1.177
37743 12142 12883 1.224
38725 12144 12104 1.734
38727 12144 12106 1.146
38728 12144 12107 1.085
38731 12144 12110 1.869
38732 12144 12111 1.265
38750 12144 12129 1.549
38755 12144 12134 1.17
38757 12144 12136 1.974
38758 12144 12137 1.083
38759 12144 12138 3.372
38760 12144 12139 1.462
38761 12144 12140 1.819
38763 12144 12142 2.749
38766 12144 12146 13.942
38767 12144 12147 11.006
38768 12144 12148 13.362
38769 12144 12149 11.5
38770 12144 12150 4.929
38771 12144 12151 8.269
38772 12144 12152 1.298
38803 12144 12183 1.578
38804 12144 12184 2.383
38806 12144 12186 1.419
38807 12144 12187 2.437
38814 12144 12194 2.57
38815 12144 12195 1.186
38838 12144 12218 1.146
38840 12144 12220 1.04
38842 12144 12222 1.03
38853 12144 12233 1.332
38856 12144 12236 1.238
38857 12144 12237 3.38
38859 12144 12239 1.677
38863 12144 12243 1.335
38865 12144 12245 1.09
38867 12144 12247 1.925
38873 12144 12253 1.186
38874 12144 12254 1.66
38890 12144 12270 1.133
38895 12144 12275 1.118
38896 12144 12276 3.691
38897 12144 12277 1.673
38907 12144 12287 1.733
38912 12144 12292 1.522
39184 12144 12564 1.593
39185 12144 12565 3.642
39187 12144 12567 2.283
39189 12144 12569 2.014
39191 12144 12571 3.259
39192 12144 12572 4.328
39193 12144 12573 3.526
39194 12144 12574 2.906
39202 12144 12582 1.597
39204 12144 12584 1.104
39205 12144 12585 3.222
39206 12144 12586 2.453
39218 12144 12598 1.416
39227 12144 12607 2.517
39231 12144 12611 1.177
39232 12144 12612 2.875
39239 12144 12619 1.85
39240 12144 12620 2.254
39241 12144 12621 1.414
39242 12144 12622 1.091
39646 12145 12146 1.171
39647 12145 12147 3.943
39648 12145 12148 1.227
39649 12145 12149 4.844
39651 12145 12151 3.474
39880 12145 12380 1.266
39882 12145 12382 1.199
40482 12146 12101 2.549
40485 12146 12104 1.883
40486 12146 12105 1.325
40487 12146 12106 1.626
40488 12146 12107 1.606
40490 12146 12109 1.544
40491 12146 12110 2.8
40492 12146 12111 2.298
40493 12146 12112 1.243
40494 12146 12113 1.095
40496 12146 12115 1.112
40507 12146 12126 2.863
40508 12146 12127 1.077
40509 12146 12128 1.618
40510 12146 12129 3.947
40511 12146 12130 2.653
40514 12146 12133 1.041
40515 12146 12134 3.431
40517 12146 12136 3.952
40518 12146 12137 2.165
40519 12146 12138 5.295
40520 12146 12139 2.638
40521 12146 12140 2.745
40522 12146 12141 1.528
40523 12146 12142 6.315
40525 12146 12144 10.947
40526 12146 12145 1.046
40527 12146 12147 19.259
40528 12146 12148 25.061
40529 12146 12149 18.161
40530 12146 12150 7.469
40531 12146 12151 15.519
40532 12146 12152 3.296
40563 12146 12183 1.841
40564 12146 12184 1.351
40566 12146 12186 1.461
40567 12146 12187 2.949
40570 12146 12190 1.655
40571 12146 12191 1.348
40574 12146 12194 2.054
40575 12146 12195 2.005
40584 12146 12204 1.025
40587 12146 12207 2.146
40588 12146 12208 2.317
40590 12146 12210 4.739
40598 12146 12218 1.545
40600 12146 12220 2.337
40601 12146 12221 1.002
40602 12146 12222 2.007
40603 12146 12223 3.417
40616 12146 12236 1.113
40617 12146 12237 4.722
40619 12146 12239 2.172
40623 12146 12243 1.01
40627 12146 12247 1.477
40633 12146 12253 1.263
40634 12146 12254 1.427
40656 12146 12276 4.404
40657 12146 12277 1.215
40658 12146 12278 1.987
40659 12146 12279 6.957
40660 12146 12280 1.809
40667 12146 12287 1.215
40672 12146 12292 1.381
40721 12146 12341 1.166
40944 12146 12564 2.245
40945 12146 12565 4.283
40947 12146 12567 3.766
40948 12146 12568 1.185
40949 12146 12569 3.839
40950 12146 12570 1.25
40951 12146 12571 4.229
40952 12146 12572 4.018
40953 12146 12573 3.462
40954 12146 12574 3.373
40958 12146 12578 2.289
40962 12146 12582 1.875
40964 12146 12584 1.423
40965 12146 12585 1.443
40966 12146 12586 2.278
40978 12146 12598 1.18
40992 12146 12612 1.46
40999 12146 12619 1.352
41000 12146 12620 2.52
41001 12146 12621 1.216
41002 12146 12622 1.007
41003 12146 12623 1.722
41362 12147 12101 1.566
41365 12147 12104 1.376
41366 12147 12105 1.075
41367 12147 12106 1.154
41368 12147 12107 1.321
41370 12147 12109 1.149
41371 12147 12110 2.279
41372 12147 12111 1.99
41387 12147 12126 3.969
41388 12147 12127 1.885
41389 12147 12128 2.116
41390 12147 12129 5.81
41391 12147 12130 3.145
41392 12147 12131 1.338
41394 12147 12133 1.32
41395 12147 12134 3.589
41397 12147 12136 3.336
41398 12147 12137 2.505
41399 12147 12138 5.022
41400 12147 12139 3.302
41401 12147 12140 2.397
41402 12147 12141 2.255
41403 12147 12142 6.772
41405 12147 12144 8.885
41406 12147 12145 3.025
41407 12147 12146 19.629
41408 12147 12148 21.971
41409 12147 12149 18.961
41410 12147 12150 6.29
41411 12147 12151 16.422
41412 12147 12152 3.73
41443 12147 12183 1.404
41446 12147 12186 1.261
41447 12147 12187 2.693
41450 12147 12190 1.224
41454 12147 12194 1.045
41455 12147 12195 1.127
41504 12147 12244 1.056
41507 12147 12247 1.429
41510 12147 12250 1.236
41512 12147 12252 1.099
41513 12147 12253 1.38
41514 12147 12254 1.694
41530 12147 12270 1.128
41536 12147 12276 2.199
41539 12147 12279 3.177
41547 12147 12287 1.48
41552 12147 12292 1.577
41822 12147 12562 1.265
41824 12147 12564 3.384
41825 12147 12565 5.08
41826 12147 12566 1.672
41827 12147 12567 5.414
41828 12147 12568 1.715
41829 12147 12569 4.985
41830 12147 12570 2.249
41831 12147 12571 5.736
41832 12147 12572 5.385
41833 12147 12573 4.123
41834 12147 12574 3.459
41838 12147 12578 2.706
41842 12147 12582 2.146
41844 12147 12584 1.293
41845 12147 12585 3.044
41846 12147 12586 1.856
41857 12147 12597 1.019
41858 12147 12598 1.108
41865 12147 12605 2.067
41866 12147 12606 2.703
41867 12147 12607 7.075
41871 12147 12611 1.426
41872 12147 12612 2.603
41874 12147 12614 1.257
41875 12147 12615 4.024
41876 12147 12616 1.144
41877 12147 12617 1.363
41878 12147 12618 1.339
41879 12147 12619 2.14
41880 12147 12620 4.146
41881 12147 12621 2.189
41882 12147 12622 2.283
41883 12147 12623 2.52
42128 12147 12868 1.012
42242 12148 12101 2.059
42245 12148 12104 1.44
42246 12148 12105 1.08
42247 12148 12106 1.404
42248 12148 12107 1.381
42250 12148 12109 1.635
42251 12148 12110 2.71
42252 12148 12111 2.34
42256 12148 12115 1.217
42261 12148 12120 1.305
42267 12148 12126 5.721
42268 12148 12127 1.928
42269 12148 12128 2.794
42270 12148 12129 5.656
42271 12148 12130 5.14
42272 12148 12131 2.07
42274 12148 12133 1.938
42275 12148 12134 5.461
42277 12148 12136 4.787
42278 12148 12137 2.483
42279 12148 12138 3.766
42280 12148 12139 2.732
42281 12148 12140 2.166
42282 12148 12141 2.121
42283 12148 12142 8.988
42285 12148 12144 10.48
42286 12148 12145 1.079
42287 12148 12146 24.577
42288 12148 12147 21.128
42289 12148 12149 13.947
42290 12148 12150 6.584
42291 12148 12151 12.195
42292 12148 12152 2.98
42326 12148 12186 1.034
42327 12148 12187 2.028
42330 12148 12190 1.373
42335 12148 12195 1.087
42348 12148 12208 1.775
42350 12148 12210 3.343
42362 12148 12222 1.042
42379 12148 12239 1.152
42387 12148 12247 1.294
42393 12148 12253 1.162
42394 12148 12254 1.267
42419 12148 12279 1.586
42432 12148 12292 1.237
42481 12148 12341 1.18
42702 12148 12562 1.12
42704 12148 12564 2.523
42705 12148 12565 4.389
42706 12148 12566 1.366
42707 12148 12567 4.763
42708 12148 12568 1.624
42709 12148 12569 4.893
42710 12148 12570 2.167
42711 12148 12571 3.995
42712 12148 12572 2.92
42713 12148 12573 2.552
42714 12148 12574 2.788
42718 12148 12578 1.481
42738 12148 12598 1.049
42755 12148 12615 1.468
42759 12148 12619 1.03
42760 12148 12620 2.189
42761 12148 12621 1.285
42763 12148 12623 1.386
43008 12148 12868 1.527
43122 12149 12101 1.93
43125 12149 12104 1.229
43127 12149 12106 1.192
43128 12149 12107 1.201
43130 12149 12109 1.35
43131 12149 12110 2.251
43132 12149 12111 1.923
43147 12149 12126 4.079
43148 12149 12127 2.051
43149 12149 12128 1.974
43150 12149 12129 5.757
43151 12149 12130 3.443
43152 12149 12131 1.674
43154 12149 12133 1.749
43155 12149 12134 3.935
43157 12149 12136 3.293
43158 12149 12137 2.584
43159 12149 12138 3.99
43160 12149 12139 3.222
43161 12149 12140 2.103
43162 12149 12141 2.273
43163 12149 12142 6.462
43165 12149 12144 9.257
43166 12149 12145 3.656
43167 12149 12146 17.631
43168 12149 12147 18.129
43169 12149 12148 13.816
43170 12149 12150 4.315
43171 12149 12151 13.111
43172 12149 12152 3.426
43206 12149 12186 1.018
43207 12149 12187 2.066
43210 12149 12190 1.415
43215 12149 12195 1.05
43228 12149 12208 1.382
43230 12149 12210 2.088
43259 12149 12239 1.041
43270 12149 12250 1.059
43273 12149 12253 1.114
43274 12149 12254 1.125
43296 12149 12276 1.432
43299 12149 12279 2.797
43312 12149 12292 1.146
43582 12149 12562 1.256
43584 12149 12564 2.512
43585 12149 12565 4.403
43586 12149 12566 1.28
43587 12149 12567 4.528
43588 12149 12568 1.458
43589 12149 12569 4.629
43590 12149 12570 1.943
43591 12149 12571 4.4
43592 12149 12572 3.379
43593 12149 12573 2.932
43594 12149 12574 2.962
43598 12149 12578 2.029
43605 12149 12585 1.718
43632 12149 12612 1.083
43635 12149 12615 2.173
43639 12149 12619 1.332
43640 12149 12620 2.664
43641 12149 12621 1.471
43642 12149 12622 1.203
43643 12149 12623 1.989
44027 12150 12126 1.85
44030 12150 12129 1.511
44031 12150 12130 1.705
44035 12150 12134 1.849
44037 12150 12136 1.905
44039 12150 12138 1.974
44041 12150 12140 1.01
44043 12150 12142 3.297
44045 12150 12144 3.879
44047 12150 12146 7.836
44048 12150 12147 5.971
44049 12150 12148 7.055
44050 12150 12149 4.298
44051 12150 12151 4.194
44052 12150 12152 1.482
44087 12150 12187 1.075
44110 12150 12210 1.596
44179 12150 12279 1.436
44465 12150 12565 1.856
44467 12150 12567 1.799
44469 12150 12569 1.797
44471 12150 12571 1.629
44473 12150 12573 1.207
44882 12151 12101 1.046
44891 12151 12110 1.461
44892 12151 12111 1.407
44907 12151 12126 3.607
44908 12151 12127 1.943
44909 12151 12128 1.746
44910 12151 12129 5.219
44911 12151 12130 2.9
44912 12151 12131 1.575
44914 12151 12133 1.476
44915 12151 12134 3.147
44917 12151 12136 2.347
44918 12151 12137 1.989
44919 12151 12138 3.183
44920 12151 12139 2.6
44921 12151 12140 1.495
44922 12151 12141 1.985
44923 12151 12142 5.195
44925 12151 12144 6.653
44926 12151 12145 2.634
44927 12151 12146 14.98
44928 12151 12147 15.991
44929 12151 12148 12.008
44930 12151 12149 13.377
44931 12151 12150 4.186
44932 12151 12152 2.529
44967 12151 12187 1.452
45342 12151 12562 1.218
45344 12151 12564 2.148
45345 12151 12565 2.893
45346 12151 12566 1.157
45347 12151 12567 4.298
45348 12151 12568 1.229
45349 12151 12569 3.974
45350 12151 12570 1.761
45351 12151 12571 3.861
45352 12151 12572 2.555
45353 12151 12573 2.421
45354 12151 12574 2.213
45358 12151 12578 1.594
45365 12151 12585 1.479
45387 12151 12607 2.453
45395 12151 12615 3.397
45397 12151 12617 1.18
45399 12151 12619 1.404
45400 12151 12620 2.277
45401 12151 12621 1.646
45402 12151 12622 1.183
45403 12151 12623 1.749
45771 12152 12110 1.707
45772 12152 12111 1.731
45787 12152 12126 4.692
45788 12152 12127 1.92
45789 12152 12128 2.108
45790 12152 12129 5.117
45791 12152 12130 3.982
45792 12152 12131 2.268
45794 12152 12133 1.769
45795 12152 12134 3.85
45797 12152 12136 2.995
45798 12152 12137 1.96
45799 12152 12138 2.702
45800 12152 12139 2.545
45801 12152 12140 1.64
45802 12152 12141 1.835
45803 12152 12142 6.57
45805 12152 12144 1.082
45807 12152 12146 2.672
45808 12152 12147 3.636
45809 12152 12148 2.355
45810 12152 12149 3.271
45812 12152 12151 2.421
45843 12152 12183 1.007
45846 12152 12186 2.137
45847 12152 12187 3.347
45850 12152 12190 1.671
45855 12152 12195 1.087
45907 12152 12247 1.093
45914 12152 12254 1.37
45930 12152 12270 1.075
45935 12152 12275 1.24
45947 12152 12287 1.449
45952 12152 12292 1.257
46001 12152 12341 1.146
46095 12152 12435 1.194
46144 12152 12484 1.245
46202 12152 12542 1.383
46203 12152 12543 1.392
46205 12152 12545 1.073
46209 12152 12549 2.323
46212 12152 12552 1.886
46222 12152 12562 1.592
46224 12152 12564 4.324
46225 12152 12565 7.105
46226 12152 12566 2.647
46227 12152 12567 7.997
46228 12152 12568 3.107
46229 12152 12569 5.936
46230 12152 12570 4.339
46231 12152 12571 5.529
46232 12152 12572 4.055
46233 12152 12573 3.155
46234 12152 12574 3.933
46238 12152 12578 3.757
46245 12152 12585 5.729
46246 12152 12586 2.801
46271 12152 12611 1.152
46272 12152 12612 2.483
46274 12152 12614 3.793
46275 12152 12615 7.629
46276 12152 12616 2.891
46277 12152 12617 2.237
46278 12152 12618 2.577
46279 12152 12619 2.697
46280 12152 12620 7.671
46281 12152 12621 3.791
46282 12152 12622 3.989
46283 12152 12623 2.771
46294 12152 12634 1.299
46323 12152 12663 1.108
46521 12152 12861 2.964
46523 12152 12863 2.351
46527 12152 12867 1.097
46528 12152 12868 3.914
46530 12152 12870 1.188
46531 12152 12871 1.187
46538 12152 12878 1.383
46539 12152 12879 1.256
46542 12152 12882 1.165
46543 12152 12883 1.006
46694 12153 12154 1.925
46695 12153 12155 6.311
46696 12153 12156 1.893
46717 12153 12177 1.223
46718 12153 12178 1.817
46719 12153 12179 2.786
46720 12153 12180 2.788
46721 12153 12181 3.746
46763 12153 12223 1.065
46920 12153 12380 1.197
46924 12153 12384 1.67
47546 12154 12125 1.38
47574 12154 12153 2.381
47575 12154 12155 12.872
47576 12154 12156 4.745
47578 12154 12158 1.703
47579 12154 12159 1.017
47582 12154 12162 1.378
47587 12154 12167 1.066
47588 12154 12168 1.68
47589 12154 12169 1.156
47590 12154 12170 1.036
47593 12154 12173 1.279
47594 12154 12174 1.165
47595 12154 12175 1.311
47597 12154 12177 3.12
47598 12154 12178 4.795
47599 12154 12179 5.253
47600 12154 12180 6.435
47601 12154 12181 7.744
47630 12154 12210 1.262
47631 12154 12211 1.137
47643 12154 12223 2.574
47717 12154 12297 1.072
47789 12154 12369 1.096
47790 12154 12370 1.138
47793 12154 12373 1.693
47795 12154 12375 1.484
47797 12154 12377 1.075
47798 12154 12378 1.268
47799 12154 12379 1.875
47800 12154 12380 2.246
47801 12154 12381 2.104
47803 12154 12383 1.817
47804 12154 12384 3.353
47819 12154 12399 2.096
47869 12154 12449 2.181
47870 12154 12450 1.068
47871 12154 12451 2.027
47872 12154 12452 1.461
47873 12154 12453 1.645
47875 12154 12455 1.307
47918 12154 12498 1.48
47920 12154 12500 2.242
47940 12154 12520 1.601
47941 12154 12521 1.028
47944 12154 12524 1.01
47969 12154 12549 1.178
48072 12154 12652 1.086
48416 12155 12115 1.458
48423 12155 12122 1.171
48426 12155 12125 2.384
48437 12155 12136 1.244
48454 12155 12153 6.002
48455 12155 12154 11.791
48456 12155 12156 10.416
48457 12155 12157 1.837
48458 12155 12158 3.927
48459 12155 12159 1.927
48460 12155 12160 2.083
48461 12155 12161 2.504
48462 12155 12162 3.631
48463 12155 12163 1.712
48464 12155 12164 1.592
48465 12155 12165 3.151
48466 12155 12166 2.778
48467 12155 12167 3.296
48468 12155 12168 3.653
48469 12155 12169 3.097
48470 12155 12170 1.914
48471 12155 12171 1.126
48472 12155 12172 1.053
48473 12155 12173 2.434
48474 12155 12174 2.841
48475 12155 12175 3.634
48476 12155 12176 2.303
48477 12155 12177 3.861
48478 12155 12178 13.582
48479 12155 12179 11.258
48480 12155 12180 16.623
48481 12155 12181 18.932
48499 12155 12199 1.292
48510 12155 12210 1.549
48511 12155 12211 1.667
48519 12155 12219 1.273
48523 12155 12223 1.409
48543 12155 12243 1.248
48544 12155 12244 1.047
48545 12155 12245 1.019
48547 12155 12247 1.806
48552 12155 12252 1.268
48553 12155 12253 1.361
48554 12155 12254 2.167
